CustomerID,Age,Gender,City,AnnualIncome,SpendingScore,ProductCategory,Quantity,Price,Rating,DaysSinceLastPurchase,TotalSpend
CUST1864,27,Female,Mumbai,104216.0,1.0,Grocery,1,1310.51,5.0,6,1310.51
CUST1865,30,Female,Gwalior,84696.0,76.4,Toys,1,1053.0,,7,1053.0
CUST1866,38,Male,Delhi,66257.0,77.3,Home & Kitchen,2,4621.48,4.3,8,9242.96
CUST1867,39,Female,Bengaluru,82327.0,27.9,Toys,4,1016.0,2.2,8,4064.0
CUST1868,42,Male,Gwalior,98188.0,34.1,Electronics,5,9028.49,3.3,15,45142.45
CUST1869,59,Female,Mumbai,60261.0,67.1,Beauty,3,943.17,5.0,32,2829.51
CUST1870,32,Female,Lucknow,56770.0,83.8,Books,3,439.64,4.3,17,1318.92
CUST1871,25,Male,Gwalior,59549.0,45.4,Electronics,3,8242.01,4.4,45,24726.03
CUST1872,18,Female,Indore,41860.0,94.0,Electronics,1,10289.79,4.1,38,10289.79
CUST1873,26,Male,Mumbai,45862.0,61.2,Grocery,1,552.59,3.3,4,552.59
CUST1874,34,Female,Pune,63267.0,33.1,Toys,1,1520.6,4.2,2,1520.6
CUST1875,56,Male,Delhi,74717.0,61.1,Home & Kitchen,1,1087.62,2.5,63,1087.62
CUST1876,28,Male,Gwalior,58237.0,84.4,Grocery,2,971.9,2.5,2,1943.8
CUST1877,37,Female,Gwalior,53155.0,100.0,Electronics,3,8249.8,3.2,5,24749.4
CUST1878,34,Male,Gwalior,46740.0,48.8,Electronics,4,6931.49,4.1,1,27725.96
CUST1879,49,Female,Gwalior,64573.0,68.7,Sports,7,3206.32,2.5,30,22444.24
CUST1880,65,Male,Pune,,21.7,Electronics,4,16081.44,4.0,26,64325.76
CUST1881,28,Female,Jaipur,33469.0,95.1,Home & Kitchen,3,4129.26,3.0,130,12387.78
CUST1882,29,Female,Indore,,22.7,Books,3,551.01,3.1,65,1653.03
CUST1883,47,Male,Pune,90058.0,13.0,Fashion,1,3419.19,5.0,16,3419.19
CUST1884,43,Male,Gwalior,60316.0,45.6,Beauty,2,1125.39,3.9,14,2250.78
CUST1885,57,Male,Delhi,61766.0,59.8,Electronics,3,11271.93,3.1,11,33815.79
CUST1886,42,Male,Delhi,57984.0,49.9,Home & Kitchen,2,2867.56,4.1,5,5735.12
CUST1887,30,Male,Delhi,52813.0,77.4,Electronics,2,19733.04,2.6,4,39466.08
CUST1888,42,Female,Bengaluru,51061.0,85.4,Beauty,1,658.95,4.2,4,658.95
CUST1889,48,Female,Bengaluru,68217.0,64.0,Fashion,1,1155.7,4.9,4,1155.7
CUST1890,44,Female,Mumbai,93849.0,61.9,Grocery,4,530.25,4.5,8,2121.0
CUST1891,41,Female,Mumbai,72948.0,56.9,Home & Kitchen,2,1077.3,5.0,11,2154.6
CUST1892,47,Female,Jaipur,56168.0,41.0,Electronics,2,12681.42,2.2,98,25362.84
CUST1893,49,Female,Indore,47318.0,94.5,Beauty,5,423.24,4.0,26,2116.2
CUST1894,51,Male,Delhi,67916.0,42.6,Fashion,4,1532.18,2.7,132,6128.72
CUST1895,42,Female,Lucknow,63835.0,73.1,Beauty,3,1272.21,3.7,14,3816.63
CUST1896,32,Female,Lucknow,70983.0,79.3,Electronics,6,9916.06,3.9,18,59496.36
CUST1897,36,Female,Delhi,51332.0,74.9,Beauty,3,1760.3,5.0,12,5280.9
CUST1898,49,Male,Mumbai,80427.0,16.5,Electronics,2,6690.62,3.8,6,13381.24
CUST1899,25,Male,Bengaluru,80494.0,26.9,Grocery,5,966.26,3.8,5,4831.3
CUST1900,39,Male,Lucknow,102324.0,49.7,Fashion,5,1965.05,4.8,87,9825.25
CUST1901,30,Female,Jaipur,76028.0,43.9,Beauty,5,453.04,3.9,130,2265.2
CUST1902,35,Female,Gwalior,66634.0,55.9,Fashion,4,4436.13,5.0,1,17744.52
CUST1903,50,Male,Mumbai,66863.0,68.0,Books,2,389.93,4.5,5,779.86
CUST1904,37,Female,Bengaluru,76573.0,59.1,Books,4,281.6,4.6,17,1126.4
CUST1905,35,Male,Bengaluru,50139.0,72.7,Electronics,1,6835.1,2.2,6,6835.1
CUST1906,18,Male,Gwalior,44361.0,68.5,Home & Kitchen,1,2289.39,5.0,14,2289.39
CUST1907,43,Male,Jaipur,70109.0,46.1,Electronics,5,11403.77,3.3,4,57018.85
CUST1908,42,Female,Pune,67304.0,69.4,Grocery,6,625.15,3.9,18,3750.9
CUST1909,60,Female,Jaipur,74047.0,58.5,Beauty,3,798.93,3.3,10,2396.79
CUST1910,31,Male,Jaipur,72652.0,45.0,Beauty,2,1159.43,3.0,13,2318.86
CUST1911,37,Female,Indore,,78.5,Home & Kitchen,2,2140.93,2.8,3,4281.86
CUST1912,37,Male,Mumbai,75102.0,45.4,Fashion,2,691.76,,17,1383.52
CUST1913,53,Female,Bengaluru,67697.0,38.3,Fashion,4,1413.01,2.1,123,5652.04
CUST1914,33,Female,Gwalior,73515.0,35.3,Electronics,1,4654.88,3.7,12,4654.88
CUST1915,38,Female,Pune,55722.0,45.6,Beauty,3,1036.81,4.9,63,3110.43
CUST1916,42,Male,Gwalior,88560.0,32.0,Grocery,1,405.54,4.5,56,405.54
CUST1917,37,Female,Pune,36295.0,100.0,Beauty,3,960.77,4.3,91,2882.31
CUST1918,29,Female,Delhi,60818.0,44.6,Fashion,1,2537.29,3.1,47,2537.29
CUST1919,37,Male,Gwalior,74889.0,51.3,Fashion,6,1026.31,2.5,32,6157.86
CUST1920,47,Female,Gwalior,66995.0,42.4,Fashion,3,2293.24,4.8,58,6879.72
CUST1921,22,Male,Gwalior,54066.0,59.9,Electronics,3,73751.62369533331,3.5,2,30270.18
CUST1922,36,Female,Pune,89947.0,8.7,Fashion,8,3024.49,3.8,19,24195.92
CUST1923,26,Male,Indore,17932.0,89.5,Sports,2,1728.21,3.7,136,3456.42
CUST1924,49,Female,Bengaluru,81371.0,39.2,Books,4,285.79,4.5,44,1143.16
CUST1925,18,Female,Gwalior,14188.0,100.0,Grocery,1,789.84,5.0,98,789.84
CUST1926,28,Male,Gwalior,45160.0,75.7,Grocery,2,504.02,5.0,45,1008.04
CUST1927,39,Male,Gwalior,119510.0,1.0,Electronics,3,8570.51,,62,25711.53
CUST1928,53,Male,Gwalior,66014.0,74.5,Books,2,330.41,3.6,37,660.82
CUST1929,34,Male,Jaipur,46677.0,74.2,Electronics,3,11787.79,2.7,43,35363.37
CUST1930,28,Male,Delhi,54757.0,67.6,Toys,1,1368.52,4.7,22,1368.52
CUST1931,57,Female,Mumbai,127049.0,6.0,Grocery,2,276.8,3.9,77,553.6
CUST1932,18,Male,Gwalior,15085.0,86.4,Fashion,1,1513.91,4.4,52,1513.91
CUST1933,18,Male,Delhi,36578.0,82.5,Books,5,513.59,3.5,56,2567.95
CUST1934,40,Female,Bengaluru,90181.0,44.2,Electronics,3,12965.42,3.0,34,38896.26
CUST1935,28,Male,Bengaluru,80635.0,11.8,Home & Kitchen,2,4221.7,3.1,11,8443.4
CUST1936,22,Female,Delhi,48395.0,59.4,Home & Kitchen,1,2426.75,2.5,1,2426.75
CUST1937,43,Female,Gwalior,,64.5,Fashion,9,1393.26,2.8,82,12539.34
CUST1938,37,Female,Mumbai,96665.0,35.1,Grocery,2,760.41,2.6,26,1520.82
CUST1939,28,Female,Delhi,91702.0,55.9,Beauty,4,936.47,3.0,11,3745.88
CUST1940,19,Female,Delhi,59023.0,46.7,Beauty,3,769.88,2.9,5,2309.64
CUST1941,45,Male,Lucknow,61305.0,49.8,Electronics,2,14751.79,4.3,53,29503.58
CUST1942,42,Male,Bengaluru,67915.0,44.2,Toys,2,616.22,4.2,54,1232.44
CUST1943,33,Male,Bengaluru,52715.0,51.2,Electronics,5,9397.43,4.3,51,46987.15
CUST1944,57,Female,Mumbai,83383.0,34.8,Fashion,2,1214.42,5.0,31,2428.84
CUST1945,22,Male,Mumbai,71983.0,64.1,Fashion,2,2577.17,3.8,14,5154.34
CUST1946,18,Female,Bengaluru,57362.0,42.9,Electronics,3,3308.52,3.2,11,9925.56
CUST1947,26,Female,Pune,33844.0,88.4,Electronics,3,14057.36,5.0,0,42172.08
CUST1948,34,Female,Pune,81859.0,11.7,Toys,1,811.04,4.7,54,811.04
CUST1949,37,Female,Gwalior,66115.0,44.8,Fashion,3,765.76,4.0,3,2297.28
CUST1950,32,Male,Bengaluru,66494.0,48.7,Electronics,2,13582.71,4.0,30,27165.42
CUST1951,39,Female,Mumbai,87087.0,68.3,Electronics,4,14515.36,4.2,21,58061.44
CUST1952,19,Female,Jaipur,26571.0,81.6,Beauty,2,1139.39,3.7,22,2278.78
CUST1953,52,Male,Pune,92283.0,1.0,Books,3,138.48,4.0,78,415.44
CUST1954,34,Male,Bengaluru,63810.0,20.8,Fashion,7,2590.94,4.3,1,18136.58
CUST1955,48,Female,Gwalior,54520.0,64.8,Electronics,4,8933.53,3.2,45,35734.12
CUST1956,39,Female,Bengaluru,66199.0,65.9,Fashion,1,1974.06,2.4,2,1974.06
CUST1957,40,Female,Gwalior,110638.0,26.0,Electronics,3,16140.57,2.0,1,48421.71
CUST1958,41,Female,Delhi,47499.0,72.8,Electronics,5,8450.52,4.7,17,42252.6
CUST1959,40,Female,Gwalior,72196.0,71.0,Grocery,1,781.42,2.5,2,781.42
CUST1960,42,Male,Pune,73376.0,39.4,Fashion,4,1285.65,4.3,47,5142.6
CUST1961,50,Male,Delhi,80107.0,59.8,Grocery,3,262.01,2.9,23,786.03
CUST1962,37,Male,Mumbai,70985.0,21.6,Fashion,4,2393.03,2.9,1,9572.12
CUST1963,43,Male,Jaipur,51102.0,50.6,Toys,3,586.75,3.3,1,1760.25
CUST1964,33,Female,Delhi,66509.0,22.1,Books,4,284.2,4.1,28,1136.8
CUST1965,52,Female,Bengaluru,65354.0,50.6,Home & Kitchen,2,2127.75,2.7,49,4255.5
CUST1966,26,Female,Mumbai,21569.0,89.7,Fashion,4,1672.57,3.3,17,6690.28
CUST1967,56,Male,Gwalior,93599.0,35.0,Grocery,2,586.41,3.9,24,1172.82
CUST1968,34,Female,Indore,78126.0,46.4,Grocery,6,747.07,2.8,48,4482.42
CUST1969,18,Female,Gwalior,42655.0,57.0,Beauty,1,526.68,5.0,28,526.68
CUST1970,36,Female,Mumbai,65404.0,52.0,Grocery,7,445.85,,8,3120.95
CUST1971,26,Female,Bengaluru,67285.0,27.0,Books,4,381.86,3.7,28,1527.44
CUST1972,45,Male,Pune,75172.0,72.2,Toys,3,1709.18,5.0,30,5127.54
CUST1973,27,Male,Pune,64006.0,51.1,Fashion,4,1433.24,2.7,40,5732.96
CUST1974,29,Male,Delhi,56050.0,54.2,Home & Kitchen,2,3858.89,3.8,29,7717.78
CUST1975,18,Male,Gwalior,73558.0,77.5,Electronics,4,12186.5,4.0,104,48746.0
CUST1976,29,Male,Indore,57339.0,39.6,Fashion,2,1236.15,3.2,7,2472.3
CUST1977,18,Female,Bengaluru,,51.5,Grocery,3,543.61,3.8,91,1630.83
CUST1978,18,Female,Jaipur,23407.0,69.3,Fashion,3,1402.28,4.4,23,4206.84
CUST1979,44,Female,Jaipur,85677.0,38.0,Books,2,509.24,3.5,33,1018.48
CUST1980,44,Female,Jaipur,58130.0,69.1,Electronics,3,20795.8,4.6,3,62387.4
CUST1981,40,Male,Mumbai,56464.0,75.9,Grocery,3,692.84,4.3,14,2078.52
CUST1982,23,Female,Delhi,34372.0,100.0,Home & Kitchen,3,4019.36,3.4,44,12058.08
CUST1983,34,Male,Indore,47995.0,28.9,Beauty,6,611.84,4.9,37,3671.04
CUST1984,34,Male,Mumbai,103671.0,35.8,Grocery,2,508.3,3.2,1,1016.6
CUST1985,21,Male,Gwalior,77961.0,35.4,Books,1,299.39,4.7,24,299.39
CUST1986,53,Male,Jaipur,109375.0,9.7,Home & Kitchen,5,2835.08,3.2,3,14175.4
CUST1987,45,Male,Jaipur,47783.0,58.4,Grocery,5,519.75,3.6,165,2598.75
CUST1988,32,Male,Mumbai,55823.0,46.8,Electronics,4,16067.78,3.8,68,64271.12
CUST1989,35,Male,Gwalior,37502.0,100.0,Grocery,5,413.45,4.2,1,2067.25
CUST1990,37,Female,Mumbai,50246.0,82.8,Sports,3,2034.72,1.7,59,6104.16
CUST1991,18,Male,Indore,28594.0,85.3,Home & Kitchen,1,3290.48,4.3,76,3290.48
CUST1992,32,Male,Jaipur,74803.0,72.3,Sports,1,875.49,3.8,13,875.49
CUST1993,26,Male,Delhi,46346.0,43.5,Grocery,4,1401.9,4.2,38,5607.6
CUST1994,22,Female,Gwalior,,16.8,Electronics,5,10715.01,4.4,18,53575.05
CUST1995,31,Male,Jaipur,69502.0,13.0,Electronics,3,5338.21,4.3,32,16014.63
CUST1996,56,Male,Mumbai,124368.0,1.0,Fashion,1,1597.92,2.1,12,1597.92
CUST1997,42,Male,Bengaluru,50521.0,70.3,Beauty,1,912.12,2.9,12,912.12
CUST1998,28,Male,Lucknow,70043.0,53.6,Sports,2,1935.55,4.2,17,3871.1
CUST1999,41,Male,Gwalior,89749.0,38.7,Fashion,2,2229.87,4.1,5,4459.74
